id,x,y,z,grainId,colorRGB,energy
44774,17,45,24,6,203 255 0,0
44775,17,45,25,6,203 255 0,0
44776,17,45,26,6,203 255 0,0
44777,17,45,27,6,203 255 0,0
44778,17,45,28,6,203 255 0,0
44779,17,45,29,6,203 255 0,0
44780,17,45,30,6,203 255 0,2
44781,17,45,31,6,203 255 0,11
44782,17,45,32,5,255 255 0,13
44783,17,45,33,5,255 255 0,4
44784,17,45,34,5,255 255 0,0
44785,17,45,35,5,255 255 0,0
44786,17,45,36,5,255 255 0,0
44787,17,45,37,5,255 255 0,0
44788,17,45,38,5,255 255 0,0
44789,17,45,39,5,255 255 0,0
44790,17,45,40,5,255 255 0,0
44791,17,45,41,5,255 255 0,0
44792,17,45,42,5,255 255 0,0
44793,17,45,43,5,255 255 0,0
44794,17,45,44,5,255 255 0,0
44795,17,45,45,5,255 255 0,0
44796,17,45,46,5,255 255 0,0
44797,17,45,47,5,255 255 0,0
44798,17,45,48,5,255 255 0,0
44799,17,45,49,5,255 255 0,9
44800,17,46,0,20,0 0 255,0
44801,17,46,1,20,0 0 255,0
44802,17,46,2,20,0 0 255,0
44803,17,46,3,20,0 0 255,3
44804,17,46,4,20,0 0 255,6
44805,17,46,5,20,0 0 255,9
44806,17,46,6,20,0 0 255,9
44807,17,46,7,20,0 0 255,9
44808,17,46,8,20,0 0 255,9
44809,17,46,9,20,0 0 255,12
44810,17,46,10,6,203 255 0,13
44811,17,46,11,6,203 255 0,4
44812,17,46,12,6,203 255 0,0
44813,17,46,13,6,203 255 0,0
44814,17,46,14,6,203 255 0,0
44815,17,46,15,6,203 255 0,0
44816,17,46,16,6,203 255 0,0
44817,17,46,17,6,203 255 0,0
44818,17,46,18,6,203 255 0,0
44819,17,46,19,6,203 255 0,0
44820,17,46,20,6,203 255 0,0
44821,17,46,21,6,203 255 0,0
44822,17,46,22,6,203 255 0,0
44823,17,46,23,6,203 255 0,0
44824,17,46,24,6,203 255 0,0
44825,17,46,25,6,203 255 0,0
44826,17,46,26,6,203 255 0,0
44827,17,46,27,6,203 255 0,0
44828,17,46,28,6,203 255 0,0
44829,17,46,29,6,203 255 0,0
44830,17,46,30,6,203 255 0,0
44831,17,46,31,6,203 255 0,9
44832,17,46,32,5,255 255 0,10
44833,17,46,33,5,255 255 0,1
44834,17,46,34,5,255 255 0,0
44835,17,46,35,5,255 255 0,0
44836,17,46,36,5,255 255 0,0
44837,17,46,37,5,255 255 0,0
44838,17,46,38,5,255 255 0,0
44839,17,46,39,5,255 255 0,0
44840,17,46,40,5,255 255 0,0
44841,17,46,41,5,255 255 0,0
44842,17,46,42,5,255 255 0,0
44843,17,46,43,5,255 255 0,0
44844,17,46,44,5,255 255 0,0
44845,17,46,45,5,255 255 0,0
44846,17,46,46,5,255 255 0,0
44847,17,46,47,5,255 255 0,0
44848,17,46,48,5,255 255 0,0
44849,17,46,49,5,255 255 0,9
44850,17,47,0,20,0 0 255,0
44851,17,47,1,20,0 0 255,0
44852,17,47,2,20,0 0 255,0
44853,17,47,3,20,0 0 255,3
44854,17,47,4,20,0 0 255,6
44855,17,47,5,20,0 0 255,9
44856,17,47,6,20,0 0 255,9
44857,17,47,7,20,0 0 255,9
44858,17,47,8,20,0 0 255,9
44859,17,47,9,20,0 0 255,12
44860,17,47,10,6,203 255 0,12
44861,17,47,11,6,203 255 0,3
44862,17,47,12,6,203 255 0,0
44863,17,47,13,6,203 255 0,0
44864,17,47,14,6,203 255 0,0
44865,17,47,15,6,203 255 0,0
44866,17,47,16,6,203 255 0,0
44867,17,47,17,6,203 255 0,0
44868,17,47,18,6,203 255 0,0
44869,17,47,19,6,203 255 0,0
44870,17,47,20,6,203 255 0,0
44871,17,47,21,6,203 255 0,0
44872,17,47,22,6,203 255 0,0
44873,17,47,23,6,203 255 0,0
44874,17,47,24,6,203 255 0,0
44875,17,47,25,6,203 255 0,0
44876,17,47,26,6,203 255 0,0
44877,17,47,27,6,203 255 0,0
44878,17,47,28,6,203 255 0,0
44879,17,47,29,6,203 255 0,0
44880,17,47,30,6,203 255 0,0
44881,17,47,31,6,203 255 0,9
44882,17,47,32,5,255 255 0,9
44883,17,47,33,5,255 255 0,0
44884,17,47,34,5,255 255 0,0
44885,17,47,35,5,255 255 0,0
44886,17,47,36,5,255 255 0,0
44887,17,47,37,5,255 255 0,0
44888,17,47,38,5,255 255 0,0
44889,17,47,39,5,255 255 0,0
44890,17,47,40,5,255 255 0,0
44891,17,47,41,5,255 255 0,0
44892,17,47,42,5,255 255 0,0
44893,17,47,43,5,255 255 0,0
44894,17,47,44,5,255 255 0,0
44895,17,47,45,5,255 255 0,0
44896,17,47,46,5,255 255 0,0
44897,17,47,47,5,255 255 0,0
44898,17,47,48,5,255 255 0,0
44899,17,47,49,5,255 255 0,9
44900,17,48,0,20,0 0 255,9
44901,17,48,1,20,0 0 255,9
44902,17,48,2,20,0 0 255,9
44903,17,48,3,20,0 0 255,11
44904,17,48,4,20,0 0 255,13
44905,17,48,5,20,0 0 255,14
44906,17,48,6,20,0 0 255,13
44907,17,48,7,20,0 0 255,12
44908,17,48,8,20,0 0 255,13
44909,17,48,9,20,0 0 255,16
44910,17,48,10,6,203 255 0,17
44911,17,48,11,6,203 255 0,8
44912,17,48,12,6,203 255 0,3
44913,17,48,13,6,203 255 0,0
44914,17,48,14,6,203 255 0,0
44915,17,48,15,6,203 255 0,0
44916,17,48,16,6,203 255 0,0
44917,17,48,17,6,203 255 0,0
44918,17,48,18,6,203 255 0,0
44919,17,48,19,6,203 255 0,0
44920,17,48,20,6,203 255 0,0
44921,17,48,21,6,203 255 0,0
44922,17,48,22,6,203 255 0,0
44923,17,48,23,6,203 255 0,0
44924,17,48,24,6,203 255 0,0
44925,17,48,25,6,203 255 0,0
44926,17,48,26,6,203 255 0,0
44927,17,48,27,6,203 255 0,0
44928,17,48,28,6,203 255 0,0
44929,17,48,29,6,203 255 0,0
44930,17,48,30,6,203 255 0,0
44931,17,48,31,6,203 255 0,9
44932,17,48,32,5,255 255 0,9
44933,17,48,33,5,255 255 0,0
44934,17,48,34,5,255 255 0,0
44935,17,48,35,5,255 255 0,0
44936,17,48,36,5,255 255 0,0
44937,17,48,37,5,255 255 0,0
44938,17,48,38,5,255 255 0,0
44939,17,48,39,5,255 255 0,0
44940,17,48,40,5,255 255 0,0
44941,17,48,41,5,255 255 0,0
44942,17,48,42,5,255 255 0,0
44943,17,48,43,5,255 255 0,0
44944,17,48,44,5,255 255 0,0
44945,17,48,45,5,255 255 0,0
44946,17,48,46,5,255 255 0,0
44947,17,48,47,5,255 255 0,0
44948,17,48,48,5,255 255 0,0
44949,17,48,49,5,255 255 0,9
44950,17,49,0,22,102 0 255,9
44951,17,49,1,22,102 0 255,9
44952,17,49,2,22,102 0 255,9
44953,17,49,3,22,102 0 255,9
44954,17,49,4,22,102 0 255,9
44955,17,49,5,22,102 0 255,10
44956,17,49,6,22,102 0 255,11
44957,17,49,7,22,102 0 255,12
44958,17,49,8,22,102 0 255,11
44959,17,49,9,22,102 0 255,10
44960,17,49,10,22,102 0 255,9
44961,17,49,11,22,102 0 255,12
44962,17,49,12,6,203 255 0,12
44963,17,49,13,6,203 255 0,9
44964,17,49,14,6,203 255 0,9
44965,17,49,15,6,203 255 0,9
44966,17,49,16,6,203 255 0,9
44967,17,49,17,6,203 255 0,9
44968,17,49,18,6,203 255 0,9
44969,17,49,19,6,203 255 0,9
44970,17,49,20,6,203 255 0,9
44971,17,49,21,6,203 255 0,9
44972,17,49,22,6,203 255 0,9
44973,17,49,23,6,203 255 0,9
44974,17,49,24,6,203 255 0,9
44975,17,49,25,6,203 255 0,9
44976,17,49,26,6,203 255 0,9
44977,17,49,27,6,203 255 0,9
44978,17,49,28,6,203 255 0,9
44979,17,49,29,6,203 255 0,9
44980,17,49,30,6,203 255 0,9
44981,17,49,31,6,203 255 0,15
44982,17,49,32,5,255 255 0,15
44983,17,49,33,5,255 255 0,9
44984,17,49,34,5,255 255 0,9
44985,17,49,35,5,255 255 0,9
44986,17,49,36,5,255 255 0,9
44987,17,49,37,5,255 255 0,9
44988,17,49,38,5,255 255 0,9
44989,17,49,39,5,255 255 0,9
44990,17,49,40,5,255 255 0,9
44991,17,49,41,5,255 255 0,9
44992,17,49,42,5,255 255 0,9
44993,17,49,43,5,255 255 0,9
44994,17,49,44,5,255 255 0,9
44995,17,49,45,5,255 255 0,9
44996,17,49,46,5,255 255 0,9
44997,17,49,47,5,255 255 0,9
44998,17,49,48,5,255 255 0,9
44999,17,49,49,5,255 255 0,15
45000,18,0,0,22,102 0 255,0
45001,18,0,1,22,102 0 255,0
45002,18,0,2,22,102 0 255,0
45003,18,0,3,22,102 0 255,0
45004,18,0,4,22,102 0 255,0
45005,18,0,5,22,102 0 255,0
45006,18,0,6,22,102 0 255,0
45007,18,0,7,22,102 0 255,0
45008,18,0,8,22,102 0 255,0
45009,18,0,9,22,102 0 255,0
45010,18,0,10,22,102 0 255,0
45011,18,0,11,22,102 0 255,0
45012,18,0,12,22,102 0 255,0
45013,18,0,13,22,102 0 255,0
45014,18,0,14,22,102 0 255,0
45015,18,0,15,22,102 0 255,0
45016,18,0,16,22,102 0 255,0
45017,18,0,17,22,102 0 255,0
45018,18,0,18,22,102 0 255,0
45019,18,0,19,22,102 0 255,0
45020,18,0,20,22,102 0 255,0
45021,18,0,21,22,102 0 255,0
45022,18,0,22,22,102 0 255,0
45023,18,0,23,22,102 0 255,0
45024,18,0,24,22,102 0 255,0
45025,18,0,25,22,102 0 255,0
45026,18,0,26,22,102 0 255,0
45027,18,0,27,22,102 0 255,0
45028,18,0,28,22,102 0 255,0
45029,18,0,29,22,102 0 255,0
45030,18,0,30,22,102 0 255,5
45031,18,0,31,22,102 0 255,14
45032,18,0,32,12,0 255 102,13
45033,18,0,33,12,0 255 102,10
45034,18,0,34,12,0 255 102,7
45035,18,0,35,12,0 255 102,4
45036,18,0,36,12,0 255 102,1
45037,18,0,37,12,0 255 102,0
45038,18,0,38,12,0 255 102,0
45039,18,0,39,12,0 255 102,0
45040,18,0,40,12,0 255 102,0
45041,18,0,41,12,0 255 102,0
45042,18,0,42,12,0 255 102,0
45043,18,0,43,12,0 255 102,0
45044,18,0,44,12,0 255 102,0
45045,18,0,45,12,0 255 102,0
45046,18,0,46,12,0 255 102,0
45047,18,0,47,12,0 255 102,0
45048,18,0,48,12,0 255 102,9
45049,18,0,49,22,102 0 255,9
45050,18,1,0,22,102 0 255,0
45051,18,1,1,22,102 0 255,0
45052,18,1,2,22,102 0 255,0
45053,18,1,3,22,102 0 255,0
45054,18,1,4,22,102 0 255,0
45055,18,1,5,22,102 0 255,0
45056,18,1,6,22,102 0 255,0
45057,18,1,7,22,102 0 255,0
45058,18,1,8,22,102 0 255,0
45059,18,1,9,22,102 0 255,0
45060,18,1,10,22,102 0 255,0
45061,18,1,11,22,102 0 255,0
45062,18,1,12,22,102 0 255,0
45063,18,1,13,22,102 0 255,0
45064,18,1,14,22,102 0 255,0
45065,18,1,15,22,102 0 255,0
45066,18,1,16,22,102 0 255,0
45067,18,1,17,22,102 0 255,0
45068,18,1,18,22,102 0 255,0
45069,18,1,19,22,102 0 255,0
45070,18,1,20,22,102 0 255,0
45071,18,1,21,22,102 0 255,0
45072,18,1,22,22,102 0 255,0
45073,18,1,23,22,102 0 255,0
45074,18,1,24,22,102 0 255,0
45075,18,1,25,22,102 0 255,0
45076,18,1,26,22,102 0 255,0
45077,18,1,27,22,102 0 255,0
45078,18,1,28,22,102 0 255,0
45079,18,1,29,22,102 0 255,3
45080,18,1,30,22,102 0 255,10
45081,18,1,31,27,255 0 152,14
45082,18,1,32,27,255 0 152,13
45083,18,1,33,12,0 255 102,13
45084,18,1,34,12,0 255 102,10
45085,18,1,35,12,0 255 102,6
45086,18,1,36,12,0 255 102,2
45087,18,1,37,12,0 255 102,0
45088,18,1,38,12,0 255 102,0
45089,18,1,39,12,0 255 102,0
45090,18,1,40,12,0 255 102,0
45091,18,1,41,12,0 255 102,0
45092,18,1,42,12,0 255 102,0
45093,18,1,43,12,0 255 102,0
45094,18,1,44,12,0 255 102,0
45095,18,1,45,12,0 255 102,0
45096,18,1,46,12,0 255 102,0
45097,18,1,47,12,0 255 102,0
45098,18,1,48,12,0 255 102,7
45099,18,1,49,22,102 0 255,11
45100,18,2,0,22,102 0 255,3
45101,18,2,1,22,102 0 255,3
45102,18,2,2,22,102 0 255,3
45103,18,2,3,22,102 0 255,3
45104,18,2,4,22,102 0 255,3
45105,18,2,5,22,102 0 255,3
45106,18,2,6,22,102 0 255,3
45107,18,2,7,22,102 0 255,3
45108,18,2,8,22,102 0 255,3
45109,18,2,9,22,102 0 255,3
45110,18,2,10,22,102 0 255,3
45111,18,2,11,22,102 0 255,3
45112,18,2,12,22,102 0 255,3
45113,18,2,13,22,102 0 255,3
45114,18,2,14,22,102 0 255,3
45115,18,2,15,22,102 0 255,3
45116,18,2,16,22,102 0 255,3
45117,18,2,17,22,102 0 255,3
45118,18,2,18,22,102 0 255,3
45119,18,2,19,22,102 0 255,3
45120,18,2,20,22,102 0 255,3
45121,18,2,21,22,102 0 255,3
45122,18,2,22,22,102 0 255,3
45123,18,2,23,22,102 0 255,3
45124,18,2,24,22,102 0 255,3
45125,18,2,25,22,102 0 255,3
45126,18,2,26,22,102 0 255,3
45127,18,2,27,22,102 0 255,3
45128,18,2,28,22,102 0 255,5
45129,18,2,29,22,102 0 255,10
45130,18,2,30,27,255 0 152,10
45131,18,2,31,27,255 0 152,6
45132,18,2,32,27,255 0 152,6
45133,18,2,33,27,255 0 152,9
45134,18,2,34,27,255 0 152,13
45135,18,2,35,12,0 255 102,8
45136,18,2,36,12,0 255 102,3
45137,18,2,37,12,0 255 102,0
45138,18,2,38,12,0 255 102,0
45139,18,2,39,12,0 255 102,0
45140,18,2,40,12,0 255 102,0
45141,18,2,41,12,0 255 102,0
45142,18,2,42,12,0 255 102,0
45143,18,2,43,12,0 255 102,0
45144,18,2,44,12,0 255 102,0
45145,18,2,45,12,0 255 102,0
45146,18,2,46,12,0 255 102,0
45147,18,2,47,12,0 255 102,0
45148,18,2,48,12,0 255 102,4
45149,18,2,49,12,0 255 102,13
45150,18,3,0,22,102 0 255,9
45151,18,3,1,22,102 0 255,9
45152,18,3,2,22,102 0 255,9
45153,18,3,3,22,102 0 255,9
45154,18,3,4,22,102 0 255,9
45155,18,3,5,22,102 0 255,9
45156,18,3,6,22,102 0 255,9
45157,18,3,7,22,102 0 255,9
45158,18,3,8,22,102 0 255,9
45159,18,3,9,22,102 0 255,9
45160,18,3,10,22,102 0 255,9
45161,18,3,11,22,102 0 255,9
45162,18,3,12,22,102 0 255,9
45163,18,3,13,22,102 0 255,9
45164,18,3,14,22,102 0 255,9
45165,18,3,15,22,102 0 255,9
45166,18,3,16,22,102 0 255,9
45167,18,3,17,22,102 0 255,9
45168,18,3,18,22,102 0 255,9
45169,18,3,19,22,102 0 255,9
45170,18,3,20,22,102 0 255,9
45171,18,3,21,22,102 0 255,9
45172,18,3,22,22,102 0 255,9
45173,18,3,23,22,102 0 255,9
45174,18,3,24,22,102 0 255,9
45175,18,3,25,22,102 0 255,9
45176,18,3,26,22,102 0 255,9
45177,18,3,27,22,102 0 255,10
45178,18,3,28,22,102 0 255,13
45179,18,3,29,27,255 0 152,10
45180,18,3,30,27,255 0 152,3
45181,18,3,31,27,255 0 152,1
45182,18,3,32,27,255 0 152,2
45183,18,3,33,27,255 0 152,5
45184,18,3,34,27,255 0 152,10
45185,18,3,35,12,0 255 102,9
45186,18,3,36,12,0 255 102,3
45187,18,3,37,12,0 255 102,0
45188,18,3,38,12,0 255 102,0
45189,18,3,39,12,0 255 102,0
45190,18,3,40,12,0 255 102,0
45191,18,3,41,12,0 255 102,0
45192,18,3,42,12,0 255 102,0
45193,18,3,43,12,0 255 102,0
45194,18,3,44,12,0 255 102,0
45195,18,3,45,12,0 255 102,0
45196,18,3,46,12,0 255 102,0
45197,18,3,47,12,0 255 102,0
45198,18,3,48,12,0 255 102,2
45199,18,3,49,12,0 255 102,11
45200,18,4,0,16,0 203 255,9
45201,18,4,1,16,0 203 255,9
45202,18,4,2,16,0 203 255,9
45203,18,4,3,16,0 203 255,9
45204,18,4,4,16,0 203 255,9
45205,18,4,5,16,0 203 255,9
45206,18,4,6,16,0 203 255,9
45207,18,4,7,16,0 203 255,9
45208,18,4,8,16,0 203 255,9
45209,18,4,9,16,0 203 255,9
45210,18,4,10,16,0 203 255,9
45211,18,4,11,16,0 203 255,9
45212,18,4,12,16,0 203 255,9
45213,18,4,13,16,0 203 255,9
45214,18,4,14,16,0 203 255,9
45215,18,4,15,16,0 203 255,9
45216,18,4,16,16,0 203 255,9
45217,18,4,17,16,0 203 255,9
45218,18,4,18,16,0 203 255,9
45219,18,4,19,16,0 203 255,9
45220,18,4,20,16,0 203 255,9
45221,18,4,21,16,0 203 255,9
45222,18,4,22,16,0 203 255,9
45223,18,4,23,16,0 203 255,9
45224,18,4,24,16,0 203 255,9
45225,18,4,25,16,0 203 255,9
45226,18,4,26,16,0 203 255,10
45227,18,4,27,16,0 203 255,14
45228,18,4,28,27,255 0 152,12
45229,18,4,29,27,255 0 152,4
45230,18,4,30,27,255 0 152,0
45231,18,4,31,27,255 0 152,0
45232,18,4,32,27,255 0 152,0
45233,18,4,33,27,255 0 152,3
45234,18,4,34,27,255 0 152,9
45235,18,4,35,12,0 255 102,9
45236,18,4,36,12,0 255 102,3
45237,18,4,37,12,0 255 102,0
45238,18,4,38,12,0 255 102,0
45239,18,4,39,12,0 255 102,0
45240,18,4,40,12,0 255 102,0
45241,18,4,41,12,0 255 102,0
45242,18,4,42,12,0 255 102,0
45243,18,4,43,12,0 255 102,0
45244,18,4,44,12,0 255 102,0
45245,18,4,45,12,0 255 102,0
45246,18,4,46,12,0 255 102,0
45247,18,4,47,12,0 255 102,0
45248,18,4,48,12,0 255 102,3
45249,18,4,49,12,0 255 102,12
45250,18,5,0,16,0 203 255,3
45251,18,5,1,16,0 203 255,3
45252,18,5,2,16,0 203 255,3
45253,18,5,3,16,0 203 255,3
45254,18,5,4,16,0 203 255,3
45255,18,5,5,16,0 203 255,3
45256,18,5,6,16,0 203 255,3
45257,18,5,7,16,0 203 255,3
45258,18,5,8,16,0 203 255,3
45259,18,5,9,16,0 203 255,3
45260,18,5,10,16,0 203 255,3
45261,18,5,11,16,0 203 255,3
45262,18,5,12,16,0 203 255,3
45263,18,5,13,16,0 203 255,3
45264,18,5,14,16,0 203 255,3
45265,18,5,15,16,0 203 255,3
45266,18,5,16,16,0 203 255,3
45267,18,5,17,16,0 203 255,3
45268,18,5,18,16,0 203 255,3
45269,18,5,19,16,0 203 255,3
45270,18,5,20,16,0 203 255,3
45271,18,5,21,16,0 203 255,3
45272,18,5,22,16,0 203 255,3
45273,18,5,23,16,0 203 255,3
45274,18,5,24,16,0 203 255,3
45275,18,5,25,16,0 203 255,3
45276,18,5,26,16,0 203 255,7
45277,18,5,27,16,0 203 255,14
45278,18,5,28,27,255 0 152,6
45279,18,5,29,27,255 0 152,1
45280,18,5,30,27,255 0 152,0
45281,18,5,31,27,255 0 152,0
45282,18,5,32,27,255 0 152,0
45283,18,5,33,27,255 0 152,2
45284,18,5,34,27,255 0 152,7
45285,18,5,35,12,0 255 102,12
45286,18,5,36,12,0 255 102,5
45287,18,5,37,12,0 255 102,1
45288,18,5,38,12,0 255 102,0
45289,18,5,39,12,0 255 102,0
45290,18,5,40,12,0 255 102,0
45291,18,5,41,12,0 255 102,0
45292,18,5,42,12,0 255 102,0
45293,18,5,43,12,0 255 102,0
45294,18,5,44,12,0 255 102,0
45295,18,5,45,12,0 255 102,0
45296,18,5,46,12,0 255 102,0
45297,18,5,47,12,0 255 102,0
45298,18,5,48,12,0 255 102,6
45299,18,5,49,16,0 203 255,13
45300,18,6,0,16,0 203 255,0
45301,18,6,1,16,0 203 255,0
45302,18,6,2,16,0 203 255,0
45303,18,6,3,16,0 203 255,0
45304,18,6,4,16,0 203 255,0
45305,18,6,5,16,0 203 255,0
45306,18,6,6,16,0 203 255,0
45307,18,6,7,16,0 203 255,0
45308,18,6,8,16,0 203 255,0
45309,18,6,9,16,0 203 255,0
45310,18,6,10,16,0 203 255,0
45311,18,6,11,16,0 203 255,0
45312,18,6,12,16,0 203 255,0
45313,18,6,13,16,0 203 255,0
45314,18,6,14,16,0 203 255,0
45315,18,6,15,16,0 203 255,0
45316,18,6,16,16,0 203 255,0
45317,18,6,17,16,0 203 255,0
45318,18,6,18,16,0 203 255,0
45319,18,6,19,16,0 203 255,0
45320,18,6,20,16,0 203 255,0
45321,18,6,21,16,0 203 255,0
45322,18,6,22,16,0 203 255,0
45323,18,6,23,16,0 203 255,0
45324,18,6,24,16,0 203 255,0
45325,18,6,25,16,0 203 255,3
45326,18,6,26,16,0 203 255,10
45327,18,6,27,27,255 0 152,8
45328,18,6,28,27,255 0 152,2
45329,18,6,29,27,255 0 152,0
45330,18,6,30,27,255 0 152,0
45331,18,6,31,27,255 0 152,0
45332,18,6,32,27,255 0 152,0
45333,18,6,33,27,255 0 152,1
45334,18,6,34,27,255 0 152,5
45335,18,6,35,27,255 0 152,12
45336,18,6,36,12,0 255 102,8
45337,18,6,37,12,0 255 102,3
45338,18,6,38,12,0 255 102,1
45339,18,6,39,12,0 255 102,0
45340,18,6,40,12,0 255 102,0
45341,18,6,41,12,0 255 102,0
45342,18,6,42,12,0 255 102,0
45343,18,6,43,12,0 255 102,0
45344,18,6,44,12,0 255 102,0
45345,18,6,45,12,0 255 102,0
45346,18,6,46,12,0 255 102,0
45347,18,6,47,12,0 255 102,0
45348,18,6,48,12,0 255 102,8
45349,18,6,49,16,0 203 255,10
45350,18,7,0,16,0 203 255,0
45351,18,7,1,16,0 203 255,0
45352,18,7,2,16,0 203 255,0
45353,18,7,3,16,0 203 255,0
45354,18,7,4,16,0 203 255,0
45355,18,7,5,16,0 203 255,0
45356,18,7,6,16,0 203 255,0
45357,18,7,7,16,0 203 255,0
45358,18,7,8,16,0 203 255,0
45359,18,7,9,16,0 203 255,0
45360,18,7,10,16,0 203 255,0
45361,18,7,11,16,0 203 255,0
45362,18,7,12,16,0 203 255,0
45363,18,7,13,16,0 203 255,0
45364,18,7,14,16,0 203 255,0
45365,18,7,15,16,0 203 255,0
45366,18,7,16,16,0 203 255,0
45367,18,7,17,16,0 203 255,0
45368,18,7,18,16,0 203 255,0
45369,18,7,19,16,0 203 255,0
45370,18,7,20,16,0 203 255,0
45371,18,7,21,16,0 203 255,0
45372,18,7,22,16,0 203 255,0
45373,18,7,23,16,0 203 255,0
45374,18,7,24,16,0 203 255,3
45375,18,7,25,16,0 203 255,9
45376,18,7,26,27,255 0 152,9
45377,18,7,27,27,255 0 152,3
45378,18,7,28,27,255 0 152,0
45379,18,7,29,27,255 0 152,0
45380,18,7,30,27,255 0 152,0
45381,18,7,31,27,255 0 152,0
45382,18,7,32,27,255 0 152,0
45383,18,7,33,27,255 0 152,0
45384,18,7,34,27,255 0 152,3
45385,18,7,35,27,255 0 152,10
45386,18,7,36,12,0 255 102,13
45387,18,7,37,12,0 255 102,9
45388,18,7,38,12,0 255 102,6
45389,18,7,39,12,0 255 102,4
45390,18,7,40,12,0 255 102,3
45391,18,7,41,12,0 255 102,3
45392,18,7,42,12,0 255 102,3
45393,18,7,43,12,0 255 102,3
45394,18,7,44,12,0 255 102,3
45395,18,7,45,12,0 255 102,3
45396,18,7,46,12,0 255 102,3
45397,18,7,47,12,0 255 102,3
45398,18,7,48,12,0 255 102,11
45399,18,7,49,16,0 203 255,9
45400,18,8,0,16,0 203 255,0
45401,18,8,1,16,0 203 255,0
45402,18,8,2,16,0 203 255,0
45403,18,8,3,16,0 203 255,0
45404,18,8,4,16,0 203 255,0
45405,18,8,5,16,0 203 255,0
45406,18,8,6,16,0 203 255,0
45407,18,8,7,16,0 203 255,0
45408,18,8,8,16,0 203 255,0
45409,18,8,9,16,0 203 255,0
45410,18,8,10,16,0 203 255,0
45411,18,8,11,16,0 203 255,0
45412,18,8,12,16,0 203 255,0
45413,18,8,13,16,0 203 255,0
45414,18,8,14,16,0 203 255,0
45415,18,8,15,16,0 203 255,0
45416,18,8,16,16,0 203 255,0
45417,18,8,17,16,0 203 255,0
45418,18,8,18,16,0 203 255,0
45419,18,8,19,16,0 203 255,0
45420,18,8,20,16,0 203 255,0
45421,18,8,21,16,0 203 255,0
45422,18,8,22,16,0 203 255,0
45423,18,8,23,16,0 203 255,3
45424,18,8,24,16,0 203 255,9
45425,18,8,25,27,255 0 152,9
45426,18,8,26,27,255 0 152,3
45427,18,8,27,27,255 0 152,0
45428,18,8,28,27,255 0 152,0
45429,18,8,29,27,255 0 152,0
45430,18,8,30,27,255 0 152,0
45431,18,8,31,27,255 0 152,0
45432,18,8,32,27,255 0 152,0
45433,18,8,33,27,255 0 152,0
45434,18,8,34,27,255 0 152,5
45435,18,8,35,27,255 0 152,13
45436,18,8,36,25,255 0 255,13
45437,18,8,37,25,255 0 255,11
45438,18,8,38,25,255 0 255,13
45439,18,8,39,12,0 255 102,11
45440,18,8,40,12,0 255 102,9
45441,18,8,41,12,0 255 102,9
45442,18,8,42,12,0 255 102,9
45443,18,8,43,12,0 255 102,9
45444,18,8,44,12,0 255 102,9
45445,18,8,45,12,0 255 102,9
45446,18,8,46,12,0 255 102,9
45447,18,8,47,12,0 255 102,9
45448,18,8,48,12,0 255 102,15
45449,18,8,49,16,0 203 255,9
45450,18,9,0,16,0 203 255,0
45451,18,9,1,16,0 203 255,0
45452,18,9,2,16,0 203 255,0
45453,18,9,3,16,0 203 255,0
45454,18,9,4,16,0 203 255,0
45455,18,9,5,16,0 203 255,0
45456,18,9,6,16,0 203 255,0
45457,18,9,7,16,0 203 255,0
45458,18,9,8,16,0 203 255,0
45459,18,9,9,16,0 203 255,0
45460,18,9,10,16,0 203 255,0
45461,18,9,11,16,0 203 255,0
45462,18,9,12,16,0 203 255,0
45463,18,9,13,16,0 203 255,0
45464,18,9,14,16,0 203 255,0
45465,18,9,15,16,0 203 255,0
45466,18,9,16,16,0 203 255,0
45467,18,9,17,16,0 203 255,0
45468,18,9,18,16,0 203 255,0
45469,18,9,19,16,0 203 255,0
45470,18,9,20,16,0 203 255,0
45471,18,9,21,16,0 203 255,0
45472,18,9,22,16,0 203 255,3
45473,18,9,23,16,0 203 255,9
45474,18,9,24,27,255 0 152,9
45475,18,9,25,27,255 0 152,3
45476,18,9,26,27,255 0 152,0
45477,18,9,27,27,255 0 152,0
45478,18,9,28,27,255 0 152,0
45479,18,9,29,27,255 0 152,0
45480,18,9,30,27,255 0 152,0
45481,18,9,31,27,255 0 152,0
45482,18,9,32,27,255 0 152,0
45483,18,9,33,27,255 0 152,3
45484,18,9,34,27,255 0 152,10
45485,18,9,35,25,255 0 255,10
45486,18,9,36,25,255 0 255,5
45487,18,9,37,25,255 0 255,3
45488,18,9,38,25,255 0 255,5
45489,18,9,39,25,255 0 255,7
45490,18,9,40,25,255 0 255,9
45491,18,9,41,25,255 0 255,9
45492,18,9,42,25,255 0 255,9
45493,18,9,43,25,255 0 255,9
45494,18,9,44,25,255 0 255,9
45495,18,9,45,25,255 0 255,9
45496,18,9,46,25,255 0 255,9
45497,18,9,47,25,255 0 255,9
45498,18,9,48,25,255 0 255,15
45499,18,9,49,16,0 203 255,9
45500,18,10,0,16,0 203 255,0
45501,18,10,1,16,0 203 255,0
45502,18,10,2,16,0 203 255,0
45503,18,10,3,16,0 203 255,0
45504,18,10,4,16,0 203 255,0
45505,18,10,5,16,0 203 255,0
45506,18,10,6,16,0 203 255,0
45507,18,10,7,16,0 203 255,0
45508,18,10,8,16,0 203 255,0
